word,sentence1,sentence2,Class,string,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,mean_relatedness,median_relatedness,diff,count,sd_relatedness,se_relatedness,v1,v2,dominance_sentence2,sd_dominance_sentence2
run,She ran the race.,She ran the shop.,V,ran,FALSE,Polysemy,race,shop,M1_b_M2_a,0.545454545,0,0.545454545,22,0.800432783,0.170652843,M1_b,M2_a,-1.210526316,0.917662935
run,She ran the race.,She ran the company.,V,ran,FALSE,Polysemy,race,company,M1_b_M2_b,0.625,0.5,0.125,8,0.7440238090000001,0.26305214,M1_b,M2_b,-0.636363636,1.4324622340390198
run,She ran the marathon.,She ran the race.,V,ran,TRUE,Polysemy,marathon,race,M1_a_M1_b,4,4,0,17,0,0,M1_a,M1_b,,
run,She ran the shop.,She ran the company.,V,ran,TRUE,Polysemy,shop,company,M2_a_M2_b,4,4,0,10,0,0,M2_a,M2_b,,
sage,He saw the wise sage.,He saw the fragrant sage.,N,sage,FALSE,Homonymy,wise,fragrant,M1_a_M2_a,0.333333333,0,0.333333333,12,0.492365964,0.142133811,M1_a,M2_a,0.6111111111111109,1.500544563
sage,He saw the wise sage.,He saw the bushy sage.,N,sage,FALSE,Homonymy,wise,bushy,M1_a_M2_b,0.666666667,0,0.666666667,15,1.175139303,0.303419663,M1_a,M2_b,0.695652174,1.520609406
sage,He saw the renowned sage.,He saw the fragrant sage.,N,sage,FALSE,Homonymy,renowned,fragrant,M1_b_M2_a,0.45,0,0.45,20,0.686332741,0.153468666,M1_b,M2_a,0.866666667,1.407463101
sage,He saw the renowned sage.,He saw the bushy sage.,N,sage,FALSE,Homonymy,renowned,bushy,M1_b_M2_b,0.818181818,0,0.818181818,11,1.250454463,0.377026206,M1_b,M2_b,0.590909091,1.296849329
sage,He saw the wise sage.,He saw the renowned sage.,N,sage,TRUE,Homonymy,wise,renowned,M1_a_M1_b,3.230769231,4,0.7692307690000001,13,1.300887271,0.360801212,M1_a,M1_b,,
sage,He saw the fragrant sage.,He saw the bushy sage.,N,sage,TRUE,Homonymy,fragrant,bushy,M2_a_M2_b,2.5,3,0.5,6,0.8366600270000001,0.341565026,M2_a,M2_b,,
scale,It was a fish scale.,It was a music scale.,N,scale,FALSE,Homonymy,fish,music,M1_a_M2_a,0.133333333,0,0.133333333,15,0.351865775,0.090851353,M1_a,M2_a,-0.071428571,1.491735474
scale,It was a fish scale.,It was a major scale.,N,scale,FALSE,Homonymy,fish,major,M1_a_M2_b,0.428571429,0,0.428571429,7,0.786795792,0.297380857,M1_a,M2_b,0.227272727,1.192509087
scale,It was a lizard scale.,It was a music scale.,N,scale,FALSE,Homonymy,lizard,music,M1_b_M2_a,0.222222222,0,0.222222222,18,0.732084498,0.172553971,M1_b,M2_a,0.181818182,1.258735709
scale,It was a lizard scale.,It was a major scale.,N,scale,FALSE,Homonymy,lizard,major,M1_b_M2_b,0.307692308,0,0.307692308,13,0.630425172,0.174848483,M1_b,M2_b,0.4,1.569445091
scale,It was a fish scale.,It was a lizard scale.,N,scale,TRUE,Homonymy,fish,lizard,M1_a_M1_b,3.5,4,0.5,14,0.650443636,0.173838374,M1_a,M1_b,,
scale,It was a music scale.,It was a major scale.,N,scale,TRUE,Homonymy,music,major,M2_a_M2_b,2.5,3,0.5,10,1.715938357,0.542627353,M2_a,M2_b,,
scene,It was a touching scene.,It was a nature scene.,N,scene,FALSE,Polysemy,touching,nature,M1_a_M2_a,2.611111111,3,0.3888888889999999,18,1.144752164,0.269820673,M1_a,M2_a,-0.5625,1.31497782
scene,It was a touching scene.,It was a panoramic scene.,N,scene,FALSE,Polysemy,touching,panoramic,M1_a_M2_b,2.333333333,2,0.333333333,9,1.322875656,0.440958552,M1_a,M2_b,-0.818181818,1.097024705
scene,It was a well-acted scene.,It was a nature scene.,N,scene,FALSE,Polysemy,well-acted,nature,M1_b_M2_a,1.636363636,1,0.636363636,11,1.120064933,0.337712284,M1_b,M2_a,-1,1.328422328
scene,It was a well-acted scene.,It was a panoramic scene.,N,scene,FALSE,Polysemy,well-acted,panoramic,M1_b_M2_b,2.090909091,2,0.090909091,11,0.70064905,0.211253637,M1_b,M2_b,-1.227272727,0.869143979
scene,It was a touching scene.,It was a well-acted scene.,N,scene,TRUE,Polysemy,touching,well-acted,M1_a_M1_b,3.857142857,4,0.142857143,14,0.36313652,0.097052317,M1_a,M1_b,,
scene,It was a nature scene.,It was a panoramic scene.,N,scene,TRUE,Polysemy,nature,panoramic,M2_a_M2_b,3.714285714,4,0.285714286,14,0.611249846,0.163363393,M2_a,M2_b,,
seal,It was a gold seal.,It was a circus seal.,N,seal,FALSE,Homonymy,gold,circus,M1_a_M2_a,0.2,0,0.2,10,0.421637021,0.133333333,M1_a,M2_a,0.230769231,1.5892265495016795
seal,It was a gold seal.,It was a trained seal.,N,seal,FALSE,Homonymy,gold,trained,M1_a_M2_b,0.7,0,0.7,10,1.33749351,0.422952585,M1_a,M2_b,0.5333333333333329,1.505545305
seal,It was a certified seal.,It was a circus seal.,N,seal,FALSE,Homonymy,certified,circus,M1_b_M2_a,0.090909091,0,0.090909091,22,0.294244943,0.062733233,M1_b,M2_a,0.178571429,1.492042384
seal,It was a certified seal.,It was a trained seal.,N,seal,FALSE,Homonymy,certified,trained,M1_b_M2_b,0.8,0,0.8,10,1.229272594,0.388730126,M1_b,M2_b,0.681818182,1.249242195
seal,It was a gold seal.,It was a certified seal.,N,seal,TRUE,Homonymy,gold,certified,M1_a_M1_b,3.411764706,3,0.411764706,17,0.6183469420000001,0.149971162,M1_a,M1_b,,
seal,It was a circus seal.,It was a trained seal.,N,seal,TRUE,Homonymy,circus,trained,M2_a_M2_b,3.625,4,0.375,8,1.060660172,0.375,M2_a,M2_b,,
serve,She served a pie.,She served a summons.,V,served,FALSE,Polysemy,pie,summons,M1_a_M2_a,1.777777778,2,0.222222222,9,1.56347192,0.5211573070000001,M1_a,M2_a,-1.291666667,1.232853412
serve,She served a pie.,She served a warrant.,V,served,FALSE,Polysemy,pie,warrant,M1_a_M2_b,1,1,0,15,0.9258201,0.239045722,M1_a,M2_b,-1.35,1.089422831
serve,She served a lasagna.,She served a summons.,V,served,FALSE,Polysemy,lasagna,summons,M1_b_M2_a,1.4375,1,0.4375,16,1.2632629709999998,0.315815743,M1_b,M2_a,-1.157894737,1.213953957
serve,She served a lasagna.,She served a warrant.,V,served,FALSE,Polysemy,lasagna,warrant,M1_b_M2_b,1.714285714,2,0.285714286,7,1.496026483,0.565444861,M1_b,M2_b,-0.133333333,1.7265434778633202
serve,She served a pie.,She served a lasagna.,V,served,TRUE,Polysemy,pie,lasagna,M1_a_M1_b,4,4,0,16,0,0,M1_a,M1_b,,
serve,She served a summons.,She served a warrant.,V,served,TRUE,Polysemy,summons,warrant,M2_a_M2_b,2.928571429,3.5,0.571428571,14,1.268814451,0.339104926,M2_a,M2_b,,
sing,The girl sang.,The bird sang.,V,sang,FALSE,Polysemy,girl,bird,M1_a_M2_a,3.705882353,4,0.294117647,17,0.4696682179999999,0.113911275,M1_a,M2_a,-0.619047619,1.2440333788203002
sing,The girl sang.,The cricket sang.,V,sang,FALSE,Polysemy,girl,cricket,M1_a_M2_b,2.916666667,3,0.083333333,12,0.99620492,0.2875795889999999,M1_a,M2_b,-1.409090909,1.1815684051733502
sing,The choir sang.,The bird sang.,V,sang,FALSE,Polysemy,choir,bird,M1_b_M2_a,3.4444444439999997,4,0.5555555560000001,9,0.881917104,0.293972368,M1_b,M2_a,-0.5,1.42457424
sing,The choir sang.,The cricket sang.,V,sang,FALSE,Polysemy,choir,cricket,M1_b_M2_b,2.875,3,0.125,16,1.147460965,0.286865241,M1_b,M2_b,-1.705882353,0.4696682183138621
sing,The girl sang.,The choir sang.,V,sang,TRUE,Polysemy,girl,choir,M1_a_M1_b,4,4,0,14,0,0,M1_a,M1_b,,
sing,The bird sang.,The cricket sang.,V,sang,TRUE,Polysemy,bird,cricket,M2_a_M2_b,3.777777778,4,0.222222222,9,0.440958552,0.146986184,M2_a,M2_b,,
spill,He spilled the drink.,He spilled the news.,V,spilled,FALSE,Polysemy,drink,news,M1_a_M2_a,1.111111111,1,0.111111111,9,1.166666667,0.3888888889999999,M1_a,M2_a,-1.7,0.732695097
spill,He spilled the drink.,He spilled the secret.,V,spilled,FALSE,Polysemy,drink,secret,M1_a_M2_b,1.631578947,2,0.3684210529999999,19,1.011628298,0.232083448,M1_a,M2_b,-1.409090909,0.7341396590302409
spill,He spilled the flour.,He spilled the news.,V,spilled,FALSE,Polysemy,flour,news,M1_b_M2_a,1.3125,1.5,0.1875,16,1.302241657,0.3255604139999999,M1_b,M2_a,-0.6,1.500876937
spill,He spilled the flour.,He spilled the secret.,V,spilled,FALSE,Polysemy,flour,secret,M1_b_M2_b,1.307692308,1,0.307692308,13,1.182131929,0.327864406,M1_b,M2_b,-1.125,1.1474609652038998
spill,He spilled the drink.,He spilled the flour.,V,spilled,TRUE,Polysemy,drink,flour,M1_a_M1_b,3.545454545,4,0.454545455,11,1.213559752,0.3659020329999999,M1_a,M1_b,,
spill,He spilled the news.,He spilled the secret.,V,spilled,TRUE,Polysemy,news,secret,M2_a_M2_b,3.888888889,4,0.111111111,9,0.333333333,0.111111111,M2_a,M2_b,,
stake,He staked his horse.,He staked his name.,V,staked,FALSE,Polysemy,horse,name,M1_a_M2_a,0.666666667,1,0.333333333,15,0.8164965809999999,0.210818511,M1_a,M2_a,-0.217391304,1.241572381
stake,He staked his horse.,He staked his claim.,V,staked,FALSE,Polysemy,horse,claim,M1_a_M2_b,1.357142857,1.5,0.142857143,14,1.277445941,0.3414117889999999,M1_a,M2_b,1.25,1.208522369
stake,He staked his tent.,He staked his name.,V,staked,FALSE,Polysemy,tent,name,M1_b_M2_a,0.7777777779999999,1,0.222222222,9,0.666666667,0.222222222,M1_b,M2_a,-0.3125,1.400892573
stake,He staked his tent.,He staked his claim.,V,staked,FALSE,Polysemy,tent,claim,M1_b_M2_b,0.7333333329999999,0,0.7333333329999999,15,0.883715102,0.228174258,M1_b,M2_b,0.2105263157894739,1.4749368110163998
stake,He staked his horse.,He staked his tent.,V,staked,TRUE,Polysemy,horse,tent,M1_a_M1_b,2.461538462,3,0.538461538,13,1.330124344,0.368910117,M1_a,M1_b,,
stake,He staked his name.,He staked his claim.,V,staked,TRUE,Polysemy,name,claim,M2_a_M2_b,2.181818182,2,0.181818182,11,1.167748416,0.352089395,M2_a,M2_b,,
stall,They stalled the truck.,They stalled the horse.,V,stalled,FALSE,Polysemy,truck,horse,M1_a_M2_a,2.0625,2,0.0625,16,1.289379696,0.322344924,M1_a,M2_a,-0.909090909,1.150945405
stall,They stalled the truck.,They stalled the pig.,V,stalled,FALSE,Polysemy,truck,pig,M1_a_M2_b,0.9,1,0.1,10,0.875595036,0.276887462,M1_a,M2_b,-1.1875,1.167261753
stall,They stalled the bus.,They stalled the horse.,V,stalled,FALSE,Polysemy,bus,horse,M1_b_M2_a,1.818181818,2,0.181818182,11,1.07871978,0.325246251,M1_b,M2_a,-1.3125,0.793200269
stall,They stalled the bus.,They stalled the pig.,V,stalled,FALSE,Polysemy,bus,pig,M1_b_M2_b,0.846153846,1,0.153846154,13,1.068188018,0.296262051,M1_b,M2_b,-0.791666667,1.4440030912488502
stall,They stalled the truck.,They stalled the bus.,V,stalled,TRUE,Polysemy,truck,bus,M1_a_M1_b,3.2,4,0.8,10,1.3984117980000002,0.4422166389999999,M1_a,M1_b,,
stall,They stalled the horse.,They stalled the pig.,V,stalled,TRUE,Polysemy,horse,pig,M2_a_M2_b,3.176470588,4,0.8235294120000001,17,1.550616576,0.37607976,M2_a,M2_b,,
stay,They stayed wet.,They stayed nearby.,V,stayed,FALSE,Polysemy,wet,nearby,M1_a_M2_a,2.428571429,2,0.428571429,14,1.089409559,0.2911569519999999,M1_a,M2_a,0.652173913,1.495711921
stay,They stayed wet.,They stayed overnight.,V,stayed,FALSE,Polysemy,wet,overnight,M1_a_M2_b,2.066666667,2,0.066666667,15,1.222799287,0.315725418,M1_a,M2_b,0.166666667,1.5048939771136498
stay,They stayed cold.,They stayed nearby.,V,stayed,FALSE,Polysemy,cold,nearby,M1_b_M2_a,2.923076923,3,0.076923077,13,0.8623164990000001,0.239163565,M1_b,M2_a,0.588235294,1.416810835
stay,They stayed cold.,They stayed overnight.,V,stayed,FALSE,Polysemy,cold,overnight,M1_b_M2_b,2,2,0,12,1.59544807,0.460566186,M1_b,M2_b,0.9,1.209610638
stay,They stayed wet.,They stayed cold.,V,stayed,TRUE,Polysemy,wet,cold,M1_a_M1_b,3.857142857,4,0.142857143,14,0.36313652,0.097052317,M1_a,M1_b,,
stay,They stayed nearby.,They stayed overnight.,V,stayed,TRUE,Polysemy,nearby,overnight,M2_a_M2_b,3.5555555560000003,4,0.444444444,9,0.726483157,0.242161052,M2_a,M2_b,,
tap,He tapped the keg.,He tapped the stick.,V,tapped,FALSE,Homonymy,keg,stick,M1_a_M2_a,1.25,0.5,0.75,12,1.602554779,0.462617716,M1_a,M2_a,0.25,1.732050808
tap,He tapped the keg.,He tapped the drums.,V,tapped,FALSE,Homonymy,keg,drums,M1_a_M2_b,1.3125,1,0.3125,16,1.400892573,0.3502231429999999,M1_a,M2_b,0.7142857142857142,1.419255338
tap,He tapped the beer.,He tapped the stick.,V,tapped,FALSE,Homonymy,beer,stick,M1_b_M2_a,1.421052632,1,0.421052632,19,1.169795304,0.268369448,M1_b,M2_a,1.047619048,1.2440333788203002
tap,He tapped the beer.,He tapped the drums.,V,tapped,FALSE,Homonymy,beer,drums,M1_b_M2_b,1.714285714,1,0.7142857140000001,7,1.704336206,0.644178536,M1_b,M2_b,0.8,1.281446551
tap,He tapped the keg.,He tapped the beer.,V,tapped,TRUE,Homonymy,keg,beer,M1_a_M1_b,2.5,3,0.5,16,1.549193338,0.387298335,M1_a,M1_b,,
tap,He tapped the stick.,He tapped the drums.,V,tapped,TRUE,Homonymy,stick,drums,M2_a_M2_b,3,3,0,7,1,0.3779644729999999,M2_a,M2_b,,
tape,He used the scotch tape.,He used the interview tape.,N,tape,FALSE,Polysemy,scotch,interview,M1_a_M2_a,0.4,0,0.4,15,0.632455532,0.163299316,M1_a,M2_a,-0.928571429,1.328057327
tape,He used the scotch tape.,He used the video tape.,N,tape,FALSE,Polysemy,scotch,video,M1_a_M2_b,1.090909091,0,1.090909091,11,1.445997611,0.435984684,M1_a,M2_b,-0.736842105,1.407997209
tape,He used the double-sided tape.,He used the interview tape.,N,tape,FALSE,Polysemy,double-sided,interview,M1_b_M2_a,0.533333333,0,0.533333333,15,1.060098827,0.27371634,M1_b,M2_a,-0.954545455,1.174217986
tape,He used the double-sided tape.,He used the video tape.,N,tape,FALSE,Polysemy,double-sided,video,M1_b_M2_b,0.571428571,0,0.571428571,14,0.937614462,0.250588006,M1_b,M2_b,-1.304347826,1.1455361035021498
tape,He used the scotch tape.,He used the double-sided tape.,N,tape,TRUE,Polysemy,scotch,double-sided,M1_a_M1_b,4,4,0,13,0,0,M1_a,M1_b,,
tape,He used the interview tape.,He used the video tape.,N,tape,TRUE,Polysemy,interview,video,M2_a_M2_b,3.4444444439999997,4,0.5555555560000001,9,0.881917104,0.293972368,M2_a,M2_b,,
term,It was a winter term.,It was a legal term.,N,term,FALSE,Polysemy,winter,legal,M1_a_M2_a,0.8,1,0.2,15,1.0823255390000002,0.279455252,M1_a,M2_a,0.4,1.4142135623731005
term,It was a winter term.,It was a technical term.,N,term,FALSE,Polysemy,winter,technical,M1_a_M2_b,1.2,1,0.2,15,1.207121724,0.311677489,M1_a,M2_b,0.545454545,1.293339581
term,It was a fall term.,It was a legal term.,N,term,FALSE,Polysemy,fall,legal,M1_b_M2_a,0.882352941,0,0.882352941,17,1.268973647,0.307771317,M1_b,M2_a,0.6,1.549193338
term,It was a fall term.,It was a technical term.,N,term,FALSE,Polysemy,fall,technical,M1_b_M2_b,0.545454545,0,0.545454545,11,0.934198733,0.281671516,M1_b,M2_b,0.703703704,1.381604831
term,It was a winter term.,It was a fall term.,N,term,TRUE,Polysemy,winter,fall,M1_a_M1_b,3.916666667,4,0.083333333,12,0.288675135,0.083333333,M1_a,M1_b,,
term,It was a legal term.,It was a technical term.,N,term,TRUE,Polysemy,legal,technical,M2_a_M2_b,3.428571429,4,0.571428571,7,0.786795792,0.297380857,M2_a,M2_b,,
tick,It was a clock tick.,It was a parasitic tick.,N,tick,FALSE,Homonymy,clock,parasitic,M1_a_M2_a,0.125,0,0.125,16,0.341565026,0.085391256,M1_a,M2_a,-0.777777778,1.060274967
tick,It was a clock tick.,It was a diseased tick.,N,tick,FALSE,Homonymy,clock,diseased,M1_a_M2_b,0.166666667,0,0.166666667,12,0.389249472,0.112366644,M1_a,M2_b,-0.105263158,1.486783883
tick,It was an audible tick.,It was a parasitic tick.,N,tick,FALSE,Homonymy,audible,parasitic,M1_b_M2_a,0.5555555560000001,0,0.5555555560000001,9,1.130388331,0.37679611,M1_b,M2_a,-0.260869565,1.5729934203280205
tick,It was an audible tick.,It was a diseased tick.,N,tick,FALSE,Homonymy,audible,diseased,M1_b_M2_b,0,0,0,10,0,0,M1_b,M2_b,-0.222222222,1.437135859
tick,It was a clock tick.,It was an audible tick.,N,tick,TRUE,Homonymy,clock,audible,M1_a_M1_b,2.555555556,2.5,0.055555556,18,1.247219129,0.293972368,M1_a,M1_b,,
tick,It was a parasitic tick.,It was a diseased tick.,N,tick,TRUE,Homonymy,parasitic,diseased,M2_a_M2_b,3.75,4,0.25,12,0.452267017,0.130558242,M2_a,M2_b,,
tip,It was a generous tip.,It was a pencil tip.,N,tip,FALSE,Homonymy,generous,pencil,M1_a_M2_a,0.125,0,0.125,8,0.353553391,0.125,M1_a,M2_a,0,1.4142135623731005
tip,It was a generous tip.,It was a finger tip.,N,tip,FALSE,Homonymy,generous,finger,M1_a_M2_b,0.1,0,0.1,10,0.316227766,0.1,M1_a,M2_b,-0.333333333,1.283377896
tip,It was a stingy tip.,It was a pencil tip.,N,tip,FALSE,Homonymy,stingy,pencil,M1_b_M2_a,0.666666667,0,0.666666667,9,0.866025404,0.288675135,M1_b,M2_a,0.05,1.6693837501494802
tip,It was a stingy tip.,It was a finger tip.,N,tip,FALSE,Homonymy,stingy,finger,M1_b_M2_b,0.294117647,0,0.294117647,17,0.5878675320000001,0.142578819,M1_b,M2_b,0.608695652,1.644249772
tip,It was a generous tip.,It was a stingy tip.,N,tip,TRUE,Homonymy,generous,stingy,M1_a_M1_b,3.933333333,4,0.066666667,15,0.25819889,0.066666667,M1_a,M1_b,,
tip,It was a pencil tip.,It was a finger tip.,N,tip,TRUE,Homonymy,pencil,finger,M2_a_M2_b,2.555555556,3,0.444444444,18,1.423426777,0.3355049089999999,M2_a,M2_b,,
title,She liked the essay title.,She liked the academic title.,N,title,FALSE,Polysemy,essay,academic,M1_a_M2_a,1.571428571,1,0.571428571,14,1.696797242,0.453488138,M1_a,M2_a,-1.333333333,1.137592918
title,She liked the essay title.,She liked the professional title.,N,title,FALSE,Polysemy,essay,professional,M1_a_M2_b,1.8125,2,0.1875,16,1.327591805,0.331897951,M1_a,M2_b,-0.933333333,1.099783528
title,She liked the poem title.,She liked the academic title.,N,title,FALSE,Polysemy,poem,academic,M1_b_M2_a,3.142857143,3,0.142857143,7,1.069044968,0.404061018,M1_b,M2_a,-0.666666667,1.464557113
title,She liked the poem title.,She liked the professional title.,N,title,FALSE,Polysemy,poem,professional,M1_b_M2_b,2.076923077,2,0.076923077,13,1.255755978,0.3482840439999999,M1_b,M2_b,-0.619047619,1.2440333788203002
title,She liked the essay title.,She liked the poem title.,N,title,TRUE,Polysemy,essay,poem,M1_a_M1_b,4,4,0,17,0,0,M1_a,M1_b,,
title,She liked the academic title.,She liked the professional title.,N,title,TRUE,Polysemy,academic,professional,M2_a_M2_b,3.8,4,0.2,10,0.421637021,0.133333333,M2_a,M2_b,,
toast,They toasted the bread.,They toasted the host.,V,toasted,FALSE,Homonymy,bread,host,M1_a_M2_a,0.166666667,0,0.166666667,12,0.389249472,0.112366644,M1_a,M2_a,-1.380952381,0.7400128699009549
toast,They toasted the bread.,They toasted the bride.,V,toasted,FALSE,Homonymy,bread,bride,M1_a_M2_b,0.285714286,0,0.285714286,14,0.468807231,0.125294003,M1_a,M2_b,-1.476190476,1.077916862
toast,They toasted the strudel.,They toasted the host.,V,toasted,FALSE,Homonymy,strudel,host,M1_b_M2_a,0.461538462,0,0.461538462,13,1.126601424,0.312463016,M1_b,M2_a,-0.823529412,1.42457424
toast,They toasted the strudel.,They toasted the bride.,V,toasted,FALSE,Homonymy,strudel,bride,M1_b_M2_b,0.1,0,0.1,10,0.316227766,0.1,M1_b,M2_b,-0.947368421,1.393384537
toast,They toasted the bread.,They toasted the strudel.,V,toasted,TRUE,Homonymy,bread,strudel,M1_a_M1_b,3.583333333,4,0.416666667,12,1.164500153,0.3361622379999999,M1_a,M1_b,,
toast,They toasted the host.,They toasted the bride.,V,toasted,TRUE,Homonymy,host,bride,M2_a_M2_b,3.5625,4,0.4375,16,1.209338662,0.302334666,M2_a,M2_b,,
toll,It was a costly toll.,It was a loud toll.,N,toll,FALSE,Homonymy,costly,loud,M1_a_M2_a,1.777777778,1,0.7777777779999999,9,1.3944333780000002,0.464811126,M1_a,M2_a,-1,1.224744871
toll,It was a costly toll.,It was a bell toll.,N,toll,FALSE,Homonymy,costly,bell,M1_a_M2_b,0.857142857,0,0.857142857,14,1.231455852,0.32912042,M1_a,M2_b,-0.636363636,1.328997278
toll,It was a road toll.,It was a loud toll.,N,toll,FALSE,Homonymy,road,loud,M1_b_M2_a,0.357142857,0,0.357142857,14,0.4972451579999999,0.132894358,M1_b,M2_a,-1,1
toll,It was a road toll.,It was a bell toll.,N,toll,FALSE,Homonymy,road,bell,M1_b_M2_b,0.636363636,0,0.636363636,11,0.809039835,0.243934688,M1_b,M2_b,-0.8125,1.167261753
toll,It was a costly toll.,It was a road toll.,N,toll,TRUE,Homonymy,costly,road,M1_a_M1_b,2.266666667,2,0.2666666669999999,15,1.437590577,0.371184291,M1_a,M1_b,,
toll,It was a loud toll.,It was a bell toll.,N,toll,TRUE,Homonymy,loud,bell,M2_a_M2_b,2.357142857,2.5,0.142857143,14,1.5984195490000002,0.427195594,M2_a,M2_b,,
track,She saw the train tracks.,She saw the moose tracks.,N,tracks,FALSE,Polysemy,train,moose,M1_a_M2_a,2.076923077,2,0.076923077,13,1.037749043,0.287819799,M1_a,M2_a,-1.291666667,0.85867272
track,She saw the train tracks.,She saw the snowshoe tracks.,N,tracks,FALSE,Polysemy,train,snowshoe,M1_a_M2_b,2.75,3,0.25,12,1.1381803659999998,0.32856437,M1_a,M2_b,-1.238095238,1.04425868
track,She saw the trolley tracks.,She saw the moose tracks.,N,tracks,FALSE,Polysemy,trolley,moose,M1_b_M2_a,1.666666667,2,0.333333333,12,1.23091491,0.355334527,M1_b,M2_a,0.1875,1.5585784121008102
track,She saw the trolley tracks.,She saw the snowshoe tracks.,N,tracks,FALSE,Polysemy,trolley,snowshoe,M1_b_M2_b,2.384615385,2,0.384615385,13,1.609268029,0.446330646,M1_b,M2_b,-0.470588235,1.178857872
track,She saw the train tracks.,She saw the trolley tracks.,N,tracks,TRUE,Polysemy,train,trolley,M1_a_M1_b,3.333333333,4,0.666666667,18,1.283377896,0.302495071,M1_a,M1_b,,
track,She saw the moose tracks.,She saw the snowshoe tracks.,N,tracks,TRUE,Polysemy,moose,snowshoe,M2_a_M2_b,3.777777778,4,0.222222222,9,0.440958552,0.146986184,M2_a,M2_b,,
yard,It was five yards.,They were big yards.,N,yards,FALSE,Homonymy,five,big,M1_a_M2_a,0.75,0.5,0.25,12,0.866025404,0.25,M1_a,M2_a,0.3888888888888889,1.460817212
yard,It was five yards.,They were cluttered yards.,N,yards,FALSE,Homonymy,five,cluttered,M1_a_M2_b,0.5555555560000001,0,0.5555555560000001,18,0.783823376,0.184748942,M1_a,M2_b,-0.888888889,1.278274981
yard,It was ten yards.,They were big yards.,N,yards,FALSE,Homonymy,ten,big,M1_b_M2_a,1.2,1,0.2,15,1.264911064,0.326598632,M1_b,M2_a,-0.052631579,1.311220136
yard,It was ten yards.,They were cluttered yards.,N,yards,FALSE,Homonymy,ten,cluttered,M1_b_M2_b,0.416666667,0,0.416666667,12,0.900336637,0.2599048,M1_b,M2_b,-0.47826087,1.377400886
yard,It was five yards.,It was ten yards.,N,yards,TRUE,Homonymy,five,ten,M1_a_M1_b,4,4,0,7,0,0,M1_a,M1_b,,
yard,They were big yards.,They were cluttered yards.,N,yards,TRUE,Homonymy,big,cluttered,M2_a_M2_b,3.230769231,4,0.7692307690000001,13,1.48064435,0.410656856,M2_a,M2_b,,
